,ID,PDF saved,Document Link,Franchisor,Name of Franchise,Document Type,Year,File Number,Notes,Received Date,Added On
343,PDF0343,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0DB8266-0000-C7CE-9355-93FE36DB0DAA},"World of Beer Franchising, Inc.",World of Beer,Disclosure Form,2018,6739,redline,06/22/2018,10/17/2018
344,PDF0344,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90DB8266-0000-CA3C-B667-CDE1889B44AB},"World of Beer Franchising, Inc.",World of Beer,Disclosure Form,2018,6739,clean copy,06/22/2018,10/17/2018
345,PDF0345,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={261AC801-E53D-4DC5-A232-F541600B8696},SCOOTER'S COFFEE LLC,SCOOTER'S COFFEEHOUSE F/A,Disclosure Form,2016,6805,,05/26/2016,6/8/2016
346,PDF0346,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={ADFDA0A4-3690-4CC8-A238-CB8C83F75973},SCOOTER'S COFFEE LLC,SCOOTER'S COFFEEHOUSE F/A,Disclosure Form,2016,6805,,05/26/2016,6/8/2016
347,PDF0347,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={7C16B8CF-CB11-42AA-9B20-288D3EEB0CC9},SCOOTER'S COFFEE LLC,SCOOTER'S COFFEEHOUSE F/A,Disclosure Form,2016,6805,,05/26/2016,6/8/2016
348,PDF0348,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={710FEFFF-354D-4EA9-A6A6-52E7D0EBBE50},SCOOTER'S COFFEE LLC,SCOOTER'S COFFEEHOUSE F/A,Disclosure Form,2016,6805,,05/26/2016,6/8/2016
349,PDF0349,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={300F1939-AED6-4B66-9A8F-EB8789119D0F},"Simply HairFree Franchising, LLC",BodyBrite,Disclosure Form,2014,6837,FDD,04/15/2014,04/24/2014
350,PDF0350,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A7F15E11-E997-480A-925A-142AFAA348F8},"Simply HairFree Franchising, LLC",BodyBrite,Disclosure Form,2014,6837,FDD,04/15/2014,04/24/2014
351,PDF0351,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={9338CDF4-5B9D-4D61-B14A-BCD7CF3B2C3E},"ZAGG Retail, Inc.",ZAGG,Disclosure Form,2015,6866,,09/29/2015,10/1/2015
352,PDF0352,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={9F4B4A32-1B48-4A9A-AE64-A83DD28FEC90},"ZAGG Retail, Inc.",ZAGG,Disclosure Form,2015,6866,,4/3/2015,04/13/2015
353,PDF0353,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={FF67354C-8A60-42C8-852A-08F2DAA792E4},The Joint Corp.,The Joint...the chiropractic place,Disclosure Form,2016,6878,Marked 2016 FDD,04/27/2016,05/20/2016
354,PDF0354,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={47A08AF0-EA4B-4468-B244-D0BD69C0BD5C},The Joint Corp.,The Joint...the chiropractic place,Disclosure Form,2016,6878,,04/28/2016,05/20/2016
355,PDF0355,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={604FCE72-0000-CA3D-9340-10DEDACCB4ED},"Groutsmith Franchising, Inc.",Groutsmith,Disclosure Form,2020,6942,CLEAN FDD,04/29/2020,06/19/2020
356,PDF0356,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={104DCE72-0000-C0D8-9A73-CF26F1802CFC},"Groutsmith Franchising, Inc.",Groutsmith,Disclosure Form,2020,6942,CLEAN FDD,04/28/2020,06/19/2020
357,PDF0357,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={104DCE72-0000-CA9D-B08E-689BBA021E36},"Groutsmith Franchising, Inc.",Groutsmith,Disclosure Form,2020,6942,REDLINED FDD ,04/28/2020,06/19/2020
358,PDF0358,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B4E4AA69-AC14-4E2B-A3FD-296EBF247437},"E and I Holdings, Inc.",Egg and I ,Disclosure Form,2014,7006,Receipt,10/13/2014,10/27/2014
359,PDF0359,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={3EB801CD-A817-4EE0-979A-7AE607DBE8FE},"E and I Holdings, Inc.",Egg and I ,Disclosure Form,2014,7006,Order Amending Registration,10/13/2014,10/27/2014
360,PDF0360,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B6F2DDE4-049C-4120-B000-C11941B3DAFD},"E and I Holdings, Inc.",Egg and I ,Disclosure Form,2014,7006,Annual Renewal,10/13/2014,10/27/2014
361,PDF0361,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={BCDB1014-733E-4B98-9BED-957D30E5C236},"E and I Holdings, Inc.",Egg and I ,Disclosure Form,2014,7006,marked,10/13/2014,10/27/2014
362,PDF0362,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B99BDF78-01E9-4AED-83A2-97339B123D13},"E and I Holdings, Inc.",Egg and I ,Disclosure Form,2014,7006,clean,10/13/2014,10/27/2014
363,PDF0363,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E8C4E9A3-B55D-477B-9499-F871D21B3EE7},"Red Lion Hotels Franchising, Inc. ",Red Lion Hotels / Red Lion Inn & Suites,Disclosure Form,2016,7030,,05/20/2016,05/25/2016
364,PDF0364,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={CBDE8E39-8CE7-43F5-BA82-E92C38A2312B},DIRECTBUY INC,DIRECTBUY F/A,Disclosure Form,2013,7055,,4/4/2013,4/12/2013
365,PDF0365,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={2934CFD4-074A-4C45-9129-5DB781D9582A},BHH Affiliates LLC,Berkshire Hathaway HomeServices,Disclosure Form,2017,7072,CLEAN FDD,5/8/2017,06/14/2017
366,PDF0366,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={4BD8E762-CF34-421F-9615-F446FE06F47E},HCAFranchise Corporation,Home Care Assistance,Disclosure Form,2015,7078,franchise disclosure document blackline,5/1/2015,05/14/2015
367,PDF0367,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={BAB937CB-9981-48C9-9723-9E162473E292},HCAFranchise Corporation,Home Care Assistance,Disclosure Form,2015,7078,,5/1/2015,05/14/2015
368,PDF0368,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={5494D9E8-4947-4F94-9FA4-CFD8335C5E1D},"Barre Code Franchisor, L.L.C.",The Barre Code,Disclosure Form,2016,7105,Redline,4/4/2016,5/3/2016
369,PDF0369,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B07B3B9E-558F-4956-ABFD-418B834AD8FD},"Barre Code Franchisor, L.L.C.",The Barre Code,Disclosure Form,2016,7105,Clean version,4/4/2016,5/3/2016
370,PDF0370,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B0F9A169-0000-CC47-86F5-72660F514824},"Barre Code Franchisor, LLC",The Barre Code,Disclosure Form,2018,7105,AR FDD Redline - missing info,4/5/2018,03/21/2019
371,PDF0371,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0F9A169-0000-C758-A874-FE0F4A8F0B13},"Barre Code Franchisor, LLC",The Barre Code,Disclosure Form,2018,7105,AR FDD Clean,4/5/2018,03/21/2019
372,PDF0372,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A5A9D2EE-A688-40AD-9EB0-4E1D3616AD57},Amada Franchise Inc,Amada,Disclosure Form,2015,7165,Clean FDD,04/20/2015,04/23/2015
373,PDF0373,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={733A9192-EBE6-427D-914B-F9C8663AE2C0},"Flips Franchise, Inc.",Flips,Disclosure Form,2015,7174,Clean,6/1/2015,6/8/2015
374,PDF0374,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C8D3AC3D-4AD9-42F1-8647-9BD94BEA9AA4},"Flips Franchise, Inc.",Flips,Disclosure Form,2015,7174,Blacklined,6/1/2015,6/8/2015
375,PDF0375,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={512E689B-8283-4F9D-BE87-486FDFACA0DF},"Eileen's Colossal Cookies Franchising, Inc.",Eileen's Colossal Cookies,Disclosure Form,2016,7180, ,04/25/2016,05/18/2016
376,PDF0376,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={2A4FF7D8-7626-4FF5-9672-AAD9B06FB503},"Eileen's Colossal Cookies Franchising, Inc.",Eileen's Colossal Cookies,Disclosure Form,2016,7180,,04/25/2016,05/18/2016
377,PDF0377,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={165930AD-5D0E-4B53-9D23-4A18ABFC6077},"Eileen's Colossal Cookies Franchising, Inc.",Eileen's Colossal Cookies,Disclosure Form,2016,7180,,04/25/2016,05/18/2016
378,PDF0378,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={5920D82E-B4A5-4A9C-AE5C-0644E1DECAF2},"Eileen's Colossal Cookies Franchising, Inc.",Eileen's Colossal Cookies,Disclosure Form,2017,7180, ,03/14/2017,04/21/2017
379,PDF0379,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={2B326AC8-A55C-4D47-AE8F-2DAA19D4F4FA},"Eileen's Colossal Cookies Franchising, Inc.",Eileen's Colossal Cookies,Disclosure Form,2017,7180,,03/14/2017,04/21/2017
380,PDF0380,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B0E11C63-0000-C175-8CCA-829D756DB2C3},"Eileen's Colossal Cookies Franchising, Inc.",Eileen's Colossal Cookies,Disclosure Form,2018,7180,Blacklined FDD,4/4/2018,5/1/2018
381,PDF0381,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B0E11C63-0000-C63B-989B-B89114B2E0C3},"Eileen's Colossal Cookies Franchising, Inc.",Eileen's Colossal Cookies,Disclosure Form,2018,7180,Clean FDD,4/4/2018,5/1/2018
382,PDF0382,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={76F1F295-9F27-467D-A984-A32FE098EC0E},"KLJ Enterprises, LLC",Maid Right of Minneapolis,Disclosure Form,2015,7199,Amended FDD,04/15/2016,5/4/2016
383,PDF0383,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={12522A5F-C157-494C-964B-B78B40649676},"Suite Management Franchising, LLC",My Salon Suite,Disclosure Form,2016,7206,Blackline FDD,4/11/2016,5/4/2016
384,PDF0384,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={017AACC3-21F2-4B01-AE01-A710C118A0E0},"Suite Management Franchising, LLC",My Salon Suite,Disclosure Form,2016,7206,Clean FDD,4/11/2016,5/4/2016
385,PDF0385,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B39FD58A-0CBD-41B5-9D2D-96DBADF020CB},"Suite Management Franchising, LLC",My Salon Suite,Disclosure Form,2017,7206,CLean,03/29/2017,04/27/2017
386,PDF0386,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={7ABFC3F3-786A-48B6-A065-7C5B4A724DFC},"Suite Management Franchising, LLC",My Salon Suite,Disclosure Form,2017,7206,Blackline,03/29/2017,04/27/2017
387,PDF0387,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={18CA701E-6342-478C-9D43-5F7BE6A6087F},"LifeSpring In-Home Care Network, L.L.C.",LifeSpring In-Home Care Network,Disclosure Form,2014,7207,FDD,04/25/2014,04/29/2014
388,PDF0388,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C8FD9EA8-6F91-4A9B-B579-176DFFC7CE81},"LifeSpring In-Home Care Network, L.L.C.",LifeSpring In-Home Care Network,Disclosure Form,2014,7207,FDD Redline,04/25/2014,04/29/2014
389,PDF0389,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={7D12CD27-45DE-4DA6-8B1D-C71FED917EC9},Goldfish Swim School Franchising LLC,Goldfish Swim School,Disclosure Form,2016,7208, ,04/26/2016,05/16/2016
390,PDF0390,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={20F96179-0000-CE36-95B7-2CE2ECF08F72},"Goldfish Swim School Franchising, LLC",Goldfish Swim School,Disclosure Form,2021,7208,,04/14/2021,5/12/2021
391,PDF0391,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B0902973-0000-C7C7-AD59-13FB646F44BF},"Goliathtech, Inc.","Goliathtech, Inc.",Disclosure Form,2020,7252,BLACKLINED FDD,05/14/2020,7/7/2020
392,PDF0392,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={FFE4D50F-2767-4FB6-ABBC-D402E135FEC7},"ReBath, LLC",Re-Bath,Disclosure Form,2014,7258, ,04/30/2014,03/31/2015
393,PDF0393,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={ACD6424A-627A-4214-A9C9-87E28717E714},"5 Day Kitchens, LLC",5 Day Kitchens,Disclosure Form,2014,7261,,04/30/2014,03/31/2015
394,PDF0394,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={DB176C44-A689-44D7-AC91-F02318A0DFDF},"Lexington Franchising, Inc.",Lexington,Disclosure Form,2014,7274,Order Amending Registration,10/29/2014,11/7/2014
395,PDF0395,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C656F42B-D631-4826-B7B9-8982FC3622AF},"Lexington Franchising, Inc.",Lexington,Disclosure Form,2014,7274,Receipt,10/29/2014,11/7/2014
396,PDF0396,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={86E8E7B5-0EFD-4A2E-B91D-ADAA41D25F15},"Lexington Franchising, Inc.",Lexington,Disclosure Form,2014,7274,,10/29/2014,11/7/2014
397,PDF0397,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={CF292AF8-797F-416F-9EB5-90511CF4907A},"Fyzical, LLC",Fyzical,Disclosure Form,2017,7292,clean copy,03/15/2017,04/24/2017
398,PDF0398,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={EB854A4E-C715-4F51-BA15-AC16EF84D814},"Fyzical, LLC",Fyzical,Disclosure Form,2017,7292,Redline,03/15/2017,04/24/2017
399,PDF0399,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E2CAAC8E-2EAB-4959-813F-05D2573C7358},Cartridge World Midwest Services LLC,Cartridge World,Disclosure Form,2013,7309,"Financials, Addenda, Addl Documents",02/18/2014,09/22/2014
400,PDF0400,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={DA99F40C-2BDB-4CF9-AD0E-BA1B63A84F46},COIT Services Inc,COIT Drapery and Carpet Cleaners COIT Carpe,Disclosure Form,2015,5993,Clean FDD,03/30/2015,04/17/2015
401,PDF0401,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={D79E41AD-EF19-470C-B5F7-0561F555DD1C},"COIT SERVICES, INC.",COIT,Disclosure Form,2017,5993,Redlined FDD,04/17/2017,06/26/2017
402,PDF0402,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={D036A073-0100-CB1B-9C16-B3111E792938},SCA Franchising Corporation,SCA Appraisal Services,Disclosure Form,2020,6018,,6/11/2020,07/30/2020
403,PDF0403,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={60471D7B-0000-C35E-83E2-B71414BAEC66},SCA Franchising Corporation,SCA Appraisal Services,Disclosure Form,2021,6018,,06/15/2021,8/6/2021
404,PDF0404,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={191FEB81-EA25-4A74-ABA7-5FB34DAEE154},MIDAS INTERNATIONAL CORPORATION SPEEDEE WORLDWIDE,MIDAS/SPEEDEE SHOP FRANCHISE AGREEMENT,Disclosure Form,2012,6130,,,07/25/2012
405,PDF0405,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={00C08266-0000-C12E-A450-D3B78487A5C9},"Buji, LLC",ActionCoach,Disclosure Form,2018,6149,AR FDD redline,06/18/2018,10/17/2018
406,PDF0406,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0B68266-0000-CFA4-B613-89976CD211C4},"Buji, LLC",ActionCoach,Disclosure Form,2018,6149,AR FDD redline,06/18/2018,10/17/2018
407,PDF0407,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={BC0324CA-9EC5-40B0-849A-5D9B6709555C},"Auto Driveaway Franchise Systems, LLC",Auto Driveaway,Disclosure Form,2015,6216,,04/21/2015,04/23/2015
408,PDF0408,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={AD6F8FAC-852B-4F77-85BD-7238D1B87A22},"Auto Driveaway Franchise Systems, LLC",Auto Driveaway,Disclosure Form,2015,6216,,04/21/2015,04/23/2015
409,PDF0409,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={2DBDB849-3E6C-427A-A48F-AF652140C21E},"Auto Driveaway Franchise Systems, LLC",Auto Driveaway,Disclosure Form,2015,6216,,04/21/2015,04/23/2015
410,PDF0410,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={13E08F8E-7FEC-40FD-A0AF-3826B5C2EEA7},"Auto Driveaway Franchise Systems, LLC",Auto Driveaway,Disclosure Form,2015,6216,,04/21/2015,04/23/2015
411,PDF0411,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={F543FBE5-13B7-40F2-8946-6F1D694B4F47},"Auto Driveaway Franchise Systems, LLC",Auto Driveaway,Disclosure Form,2015,6216,,04/21/2015,04/23/2015
412,PDF0412,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C02F656D-F928-43C6-A9C6-8A963F69B20C},"Auto Driveaway Franchise Systems, LLC",Auto Driveaway,Disclosure Form,2015,6216,,04/21/2015,04/23/2015
413,PDF0413,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={77BE1BC5-996A-4C65-9AF5-A8CB62FEE66B},"Auto Driveaway Franchise Systems, LLC",Auto Driveaway,Disclosure Form,2015,6216,,04/21/2015,04/23/2015
414,PDF0414,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={BC0160AD-0CE8-4F6C-81AA-19AB93F22B6D},"Auto Driveaway Franchise Systems, LLC",Auto Driveaway,Disclosure Form,2015,6216, ,04/21/2015,04/23/2015
415,PDF0415,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={D0DDF799-F4E0-47FD-B012-A49F51A486A9},"AEFC, Inc",Adam  Eve,Disclosure Form,2015,6233,Marked FDD,04/23/2015,06/26/2015
416,PDF0416,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={D5A89C76-67FF-402F-94BA-EA70D68ACA41},"Pandora Franchising, LLC",Pandora,Disclosure Form,2016,6324,blackline FDD,04/13/2016,05/24/2016
417,PDF0417,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={CC116123-C2A5-4081-B0D6-52D35002E495},"Pandora Franchising, LLC",Pandora,Disclosure Form,2016,6324,Clean FDD,04/13/2016,05/24/2016
418,PDF0418,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C073D962-0000-C72E-93FB-0FF29CEBA4CA},"Pandora Franchising, LLC",Pandora,Disclosure Form,2018,6324,Redline FDD OK,4/12/2018,04/18/2018
419,PDF0419,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B073D962-0000-CC50-A445-87E91D472E1A},"Pandora Franchising, LLC",Pandora,Disclosure Form,2018,6324,2018 Pandora FDD - Clean,4/12/2018,04/18/2018
420,PDF0420,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={F081EC72-0000-C044-B6F7-BFCC94315849},"Pandora Franchising, LLC",Pandora,Disclosure Form,2020,6324,Pandora 2020 BL FDD complete,5/7/2020,06/25/2020
421,PDF0421,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E081EC72-0000-C55F-8C76-CE1335B0B58C},"Pandora Franchising, LLC",Pandora,Disclosure Form,2020,6324,"Pandora 2020 FDD, complete, clean",5/7/2020,06/25/2020
422,PDF0422,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={19FF9FE2-93B0-4EA1-A5B0-2D84A15F38CC},Get In Shape Franchise,Get In Shape for Women,Disclosure Form,2015,6375,Franchise Disclosure Document,5/8/2015,05/28/2015
423,PDF0423,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={4032CF7A-0000-CA77-9567-0095A4595C50},Zoup! Systems LLC,Zoup!,Disclosure Form,2021,6393,,5/3/2021,07/22/2021
424,PDF0424,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={4032CF7A-0000-C010-82F9-E8F45C620E3E},Zoup! Systems LLC,Zoup!,Disclosure Form,2021,6393,,5/3/2021,07/22/2021
425,PDF0425,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0361173-0000-C3B7-B8D1-E574E91A245B},"ActiKare, Inc.",ActiKare In Home Care Services,Disclosure Form,2020,6442,REDLINED FDD,05/15/2020,7/2/2020
426,PDF0426,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0361173-0000-C074-A66F-2E5773FEA424},"ActiKare, Inc.",ActiKare In Home Care Services,Disclosure Form,2020,6442,CLEAN FDD,05/15/2020,7/2/2020
427,PDF0427,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B0361173-0000-C6BB-9AE8-8492573EDBAF},"ActiKare, Inc.",ActiKare In Home Care Services,Disclosure Form,2020,6442,REDLINED FDD,05/15/2020,7/2/2020
428,PDF0428,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B0361173-0000-CE72-A7A6-7451D99D9F5F},"ActiKare, Inc.",ActiKare In Home Care Services,Disclosure Form,2020,6442,CLEAN FDD,05/15/2020,7/2/2020
429,PDF0429,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={0A07FDE3-1FED-468D-8C47-615956D65836},"Transworld Business Advisors, LLC",Transworld,Disclosure Form,2016,6549,,03/30/2016,05/24/2016
430,PDF0430,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={992F88E9-E8E9-4477-BA85-61C81F32B1B7},"Transworld Business Advisors, LLC",Transworld,Disclosure Form,2016,6549,,03/30/2016,05/24/2016
